id,latitude,longitude,photo_url,access,amenity,armrest,backrest,bench:type,capacity,check_date,circumference,colour,denotation,description,direction,ele,ele:ellipsoid,ele:geoid,fixme,genus,height,highway,image,indoor,inscription,lamp_mount,layer,leaf_cycle,leaf_type,level,light:count,light:lit,light:shape,lit,location,mapillary,mapillary:SW,mapillary:W,material,name,name:cs,name:en,natural,note,note:ele,outdoor_seating,panoramax,ref,seats,shelter,sides,source,source:amenity,source:position,species,species:wikidata,start_date,support,survey,survey:date,two_sided
10734330292,48.8462127,2.2671775,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10734330294,48.8462999,2.2672699,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736885851,48.8635337,2.3261581,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736885852,48.8635081,2.3265883,,,bench,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736885853,48.8632452,2.3263892,,,bench,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736885854,48.8633048,2.3261630,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736885855,48.8634019,2.3260592,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736885856,48.8631709,2.3266164,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736885857,48.8635790,2.3263648,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736885858,48.8634406,2.3268145,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736921623,48.8639579,2.3266451,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736921624,48.8641370,2.3266103,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736921625,48.8637536,2.3270439,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736921626,48.8641882,2.3268149,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736921627,48.8640452,2.3272628,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736921628,48.8638833,2.3272960,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10737319200,48.8372025,2.3575604,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10740018165,48.8808247,2.4337873,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018166,48.8808568,2.4338365,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018167,48.8811162,2.4341653,,,bench,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018168,48.8810453,2.4340454,,,bench,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018169,48.8811409,2.4342046,,,bench,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018170,48.8812074,2.4342917,,,bench,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018177,48.8807174,2.4336329,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018178,48.8806637,2.4335553,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018179,48.8806253,2.4334999,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018180,48.8805733,2.4334247,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018181,48.8805386,2.4333745,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018182,48.8804758,2.4332837,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018183,48.8804443,2.4332382,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018192,48.8803177,2.4331132,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740018193,48.8803017,2.4330490,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740109051,48.8807794,2.4356558,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740109052,48.8807537,2.4356244,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740109053,48.8807826,2.4357046,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740109054,48.8807168,2.4357330,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740109055,48.8805934,2.4357563,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740109056,48.8806228,2.4357956,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740109057,48.8806600,2.4358446,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740109058,48.8806427,2.4359163,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740109059,48.8806065,2.4358747,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10741223767,48.8299006,2.3208019,,,bench,,yes,,,,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,8,,,,,,,,,,,,
10741226092,48.8335745,2.3568070,,,bench,,yes,,,,,vert,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,8,,,,,,,,,,,,
10744176161,48.8318598,2.3400312,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10751411964,48.8833535,2.4096380,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10751411965,48.8832843,2.4096469,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10751411966,48.8832832,2.4094561,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10751411967,48.8833538,2.4094525,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761161436,48.8398839,2.3705230,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10762000088,48.8279579,2.3675192,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762000089,48.8279274,2.3674669,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762000090,48.8278846,2.3674709,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762000091,48.8278599,2.3674739,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762000092,48.8278338,2.3674816,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762000093,48.8277597,2.3675862,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762000094,48.8275231,2.3671004,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762000095,48.8275487,2.3670880,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762000096,48.8275727,2.3670961,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762000097,48.8275972,2.3671282,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762000098,48.8276043,2.3671645,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762000099,48.8276041,2.3672030,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10763690188,48.8837026,2.2266980,,,bench,,yes,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10763694630,48.8838166,2.2258654,,,bench,,yes,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10763694631,48.8838736,2.2257423,,,bench,,yes,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10763694634,48.8838352,2.2255179,,,bench,,yes,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10763694635,48.8838847,2.2257674,,,bench,,yes,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10763694636,48.8839016,2.2256212,,,bench,,yes,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10763694637,48.8838775,2.2255814,,,bench,,yes,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10764529686,48.8574279,2.3405011,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10764529690,48.8576254,2.3397497,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10764529691,48.8575924,2.3397155,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10764529692,48.8575398,2.3398211,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10764529693,48.8576090,2.3396832,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10764572111,48.8575595,2.3399849,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10765931333,48.8317398,2.3706295,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931334,48.8316978,2.3707020,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931335,48.8312710,2.3696626,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931336,48.8312520,2.3696344,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931337,48.8312339,2.3696143,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931338,48.8311907,2.3695426,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931339,48.8311761,2.3695245,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931340,48.8312052,2.3696492,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931341,48.8315447,2.3698678,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931342,48.8315005,2.3698061,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931343,48.8314983,2.3699436,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931344,48.8314140,2.3698148,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10765931345,48.8314100,2.3696787,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10768476826,48.8441294,2.2500207,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10770257806,48.8337317,2.3255004,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,2023-03-29,
10770257905,48.8339982,2.3248048,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,2023-03-29,
10779472334,48.8237696,2.3209700,,,bench,,yes,,,,,marron,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10784785842,48.8380791,2.3572241,,,bench,,yes,,,,,#06560f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10784856206,48.8386553,2.3583249,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10784856207,48.8386781,2.3583950,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10787094322,48.8409656,2.4096268,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10787094323,48.8410179,2.4096413,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10787094324,48.8410709,2.4096614,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10787094325,48.8411815,2.4096946,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10787094326,48.8412280,2.4097120,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10787094327,48.8413789,2.4097596,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10787094328,48.8414295,2.4097774,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10788190073,48.8589914,2.3392205,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10790510282,48.8393739,2.4450727,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10790510293,48.8392357,2.4452355,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10790849157,48.8360983,2.3600580,,,bench,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10792922843,48.8734531,2.2880487,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10792922847,48.8726717,2.2874876,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10792922864,48.8363969,2.3232558,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10801259273,48.8676568,2.4207126,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10801259274,48.8676764,2.4206858,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10801259276,48.8675534,2.4207208,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10801269280,48.8217301,2.2735549,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807255389,48.8699590,2.3238393,,yes,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,wood,,,,,,,,,,22,,,,,,,,,,,,
10807255391,48.8698393,2.3237242,,yes,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,wood,,,,,,,,,,22,,,,,,,,,,,,
10807262557,48.8365699,2.2336377,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262558,48.8368256,2.2331433,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262560,48.8365118,2.2327439,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262561,48.8368152,2.2328426,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262562,48.8366879,2.2327230,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262563,48.8367539,2.2336116,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262565,48.8366968,2.2326066,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262567,48.8365673,2.2334759,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262568,48.8364631,2.2326179,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262569,48.8365208,2.2328911,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262570,48.8366921,2.2328651,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262571,48.8368627,2.2334847,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807262573,48.8367457,2.2334518,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807328908,48.8369095,2.2395000,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807328911,48.8369074,2.2394765,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807328915,48.8369479,2.2394939,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10811040658,48.8600568,2.2806440,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10814340541,48.8545560,2.3661311,,,bench,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10815113502,48.8734986,2.2576187,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10815113503,48.8736095,2.2577944,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10815140292,48.8678351,2.3774162,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-15,
10816456159,48.8314481,2.3705535,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
10817023911,48.8290460,2.3803904,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10817023912,48.8290509,2.3803582,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,BD Ortho IGN 2023,,,,,,,,,
10822825329,48.8560156,2.3407537,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10828217498,48.8286502,2.3785417,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,
10828217499,48.8287846,2.3784147,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,
10828217500,48.8288096,2.3783910,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,
10828217501,48.8289183,2.3782882,,,bench,,yes,,,,,,,,,,,,,,,street_lamp,,,,straight_mast,,,,,1,dusk-dawn,cylindrical,,,,,,,,,,,,,,,,,,,survey,,,,,,pole,,,
10831845861,48.8942445,2.3182575,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10831845862,48.8942251,2.3182441,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10831845863,48.8942026,2.3182253,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10831845864,48.8941744,2.3182045,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10831845865,48.8941484,2.3181857,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10831845866,48.8941264,2.3181690,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10831845867,48.8941043,2.3181535,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10831852408,48.8941819,2.3186759,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10831852409,48.8941180,2.3178685,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10831852410,48.8941665,2.3179061,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10831852411,48.8940801,2.3179986,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10831852412,48.8941299,2.3180375,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10832164308,48.8602558,2.3731738,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,2023-04-21,
10832164407,48.8602405,2.3731142,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,2023-04-21,
10832164408,48.8607605,2.3741389,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,2023-04-21,
10832164508,48.8602620,2.3728424,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,2023-04-21,
10832164510,48.8607146,2.3739978,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,2023-04-21,
10832164511,48.8608015,2.3742798,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,2023-04-21,
10832164512,48.8608399,2.3744244,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,2023-04-21,
10832164513,48.8607312,2.3747448,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,2023-04-21,
10832164605,48.8602463,2.3728517,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,2023-04-21,
10833053156,48.8986712,2.3750880,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BD Ortho 2023;survey,,,,,,,,,
10833053157,48.8986703,2.3750419,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BD Ortho 2023;survey,,,,,,,,,
